question,retreived chunk,context,answer,source
Which exact document must include the names of all licensed doctors and technicians within a healthcare facility when applying for a visiting doctor license?,"requirements, it will be approved and sent to the facility for online fee payment. 5 The customer (facility) must pay the fee through the website, after which the application will be automatically transferred to the Ministry of Health and Prevention. 6 The officer concerned will conduct the final review of the application with fee payment and accept the application. If the conditions are met, the initial license, renewal, cancellation, or change of title will be approved. 7 If the application requires a final license (issuance of a new license, re-licensing or transfer of a license), the customer (facility) must submit the required documents to the Ministry of Health and Prevention. 8 The employee concerned will approve the application, provided all the conditions are met, and issue the final license. Conditions & Requirements Visiting doctors may work in no more than two entities. Service completion duration 5 working days Service fees Application fees: AED 100 License for visiting",This is required when applying for the service allowing a visiting doctor to practice at a private healthcare facility.,A list of licensed doctors and technicians in the facility must be included when applying for a visiting doctor license.,https://mohap.gov.ae/en/services/licensing-of-a-visiting-doctor-from-the-uae
Which exact document must include the names of all licensed doctors and technicians within a healthcare facility when applying for a visiting doctor license?,None  Required Documents Letter from the facility requesting the cancellation of the license Copy of the doctor's valid license Cancellation of residence license or business card,This is required when applying for the service allowing a visiting doctor to practice at a private healthcare facility.,A list of licensed doctors and technicians in the facility must be included when applying for a visiting doctor license.,https://mohap.gov.ae/en/services/licensing-of-a-visiting-doctor-from-the-uae
Which exact document must include the names of all licensed doctors and technicians within a healthcare facility when applying for a visiting doctor license?,Variation Related Services This service is not linked to any other services Service Bundle This service is not linked to any bundles Number of Users 2 Number of Transactions 2 Notes None Required Documents An application letter submitted by the facility to license the visiting doctor Job offer Copy of permanent license Plan of the facility approved by MOHAP engineers Certificate of experience Insurance against medical errors Facility license List of licensed doctors and technicians in the facility Letter of undertaking from the doctor with the number of licenses License of the doctor responsible for following up cases,This is required when applying for the service allowing a visiting doctor to practice at a private healthcare facility.,A list of licensed doctors and technicians in the facility must be included when applying for a visiting doctor license.,https://mohap.gov.ae/en/services/licensing-of-a-visiting-doctor-from-the-uae
Which exact document must include the names of all licensed doctors and technicians within a healthcare facility when applying for a visiting doctor license?,"issue licenses for technicians working in the following jobs: production manager / quality assurance manager / quality control manager. Note: Pharmacists' license may be replaced by a biomedical engineer license if the manufacturing facility is limited to medical equipment production only. To obtain the final approval, the following documents must be submitted: After submitting all documents, the manufacturing facility becomes eligible for the final inspection. After final inspection by the inspection team and submission of documents, the final license is issued to the facility.",This is required when applying for the service allowing a visiting doctor to practice at a private healthcare facility.,A list of licensed doctors and technicians in the facility must be included when applying for a visiting doctor license.,https://mohap.gov.ae/en/services/licensing-of-a-visiting-doctor-from-the-uae
What is the exact fee for re-verifying a geometric site plan for a general clinic or medical center?,"of medical facilities may only be done after obtaining the final approval of the site plan from MOHAP engineers. Service completion duration Approval of the application: 1 working day Final licensing: 2 working days Engineering team approval: Initial inspection: 2 working days Verification of the facility plan: 5 to 7 working days Final inspection: 7 to10 working days Service fees Application fee for transferring the location of a facility: AED 100 Service fees for transferring the location of a facility: AED 100 Initial Inspection fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED 2,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 1,000 Verifying site plan fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED 2,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 1,000 Re-verifying geographical site",This service requires a fee for re-verifying geometric site plans during the healthcare facility licensing process.,The fee for re-verifying a geometric site plan for a general clinic or medical center is AED 500.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What is the exact fee for re-verifying a geometric site plan for a general clinic or medical center?,"Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 1,000 Re-verifying geographical site plan fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED 1,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 500 Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Email: info@mohap.gov.ae Service locations MOHAP Website: www.mohap.gov.ae   MOHAP Smart App Email: info@mohap.gov.ae Support Email: info@mohap.gov.ae Call Center: 80011111  Payment channels E- Payment Target audience Investors in the health sector who own different health facilities Resources Infographic - Changing the Location of a Private Medical Facility - PDF 423KB User manual Medical Licensing system User Manual- Engineering Department Initial site inspection checklist- Medical facility Initial site inspection checklist- School clinics Initial site inspection checklist- Nursery clinics Initial site",This service requires a fee for re-verifying geometric site plans during the healthcare facility licensing process.,The fee for re-verifying a geometric site plan for a general clinic or medical center is AED 500.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What is the exact fee for re-verifying a geometric site plan for a general clinic or medical center?,"and technicians employed must be consistent with the new facility type. Service completion duration Approval of the license application: 1 working day - Initial inspection: 2 working days Verification of the facility plan: 5 to 7 working days Final inspection: 7 to 10 working days Final licensing: 2 working days Engineering team approval: Initial inspection: 2 working days Verification of the facility plan: 5 to 7 working days Final inspection: 7 to10 working days Service fees Application fee: AED 100 Initial inspection fee: Hospital, convalescent home, fertility center, emergency center, home medical center: AED 2,000 General clinic, specialist clinic, medical center, medical diagnosis center, rehabilitation center: AED 1,000 Verifying site plan fee: Hospital, convalescent home, fertility center, emergency center, home medical center: AED 2,000 General clinic, specialist clinic, medical center, medical diagnosis center, rehabilitation center: AED 1,000 Re-verifying architectural site",This service requires a fee for re-verifying geometric site plans during the healthcare facility licensing process.,The fee for re-verifying a geometric site plan for a general clinic or medical center is AED 500.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What is the exact fee for re-verifying a geometric site plan for a general clinic or medical center?,"specialist clinic, medical center, medical diagnosis center, rehabilitation center: AED 1,000 Re-verifying architectural site plan fee: Hospital, convalescent home, fertility center, emergency center, home medical center: AED 1,000 General clinic, specialist clinic, medical center, medical diagnosis center, rehabilitation center: AED 500 Final license fee: General clinic, rehabilitation center, home health center: AED 5,000 Specialist clinic, medical diagnosis center, emergency center: AED 6,000 Multi-specialty clinic: AED 12,000 to 18,000 maximum Fertility center, convalescent home, one-day surgery hospital: AED 20,000 Hospital (1 to 50 beds): AED 20,000 Hospital (50 to 100 beds): AED 30,000 Hospital (100+ beds): AED 40,000 Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Email: info@mohap.gov.ae Service locations MOHAP Website: www.mohap.gov.ae   MOHAP Smart App Email: info@mohap.gov.ae  Support Email: info@mohap.gov.ae Call Center: 80011111  Payment channels E-",This service requires a fee for re-verifying geometric site plans during the healthcare facility licensing process.,The fee for re-verifying a geometric site plan for a general clinic or medical center is AED 500.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What is the exact fee for re-verifying a geometric site plan for a general clinic or medical center?,"Home/Fertility Center/Emergency Center/Home Medical Center: AED2,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 1,000 Re-verifying Geometric Site Plan Fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED1,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 500 Final License Fees: General Clinic/Rehabilitation Center/Home Health Center: AED 5,000 Specialist Clinic/Medical Diagnosis Center/Emergency Center: AED 6,000 Multi-Specialty Clinic: AED 12,000 - AED 18,000 Fertility Center/Convalescent Home/One-Day Surgery: AED 20,000 Hospital (1 to 50 beds): AED 20,000 Hospital (50 to 100 beds): AED 30,000 Hospital (100+ beds): AED 40,000 Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Email: info@mohap.gov.ae Service locations MOHAP Website: www.mohap.gov.ae   MOHAP Smart App Email: info@mohap.gov.ae  Support Email:",This service requires a fee for re-verifying geometric site plans during the healthcare facility licensing process.,The fee for re-verifying a geometric site plan for a general clinic or medical center is AED 500.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What specific exclusion applies to the issuance of a good professional conduct certificate for health professionals?,"certificate will not be issued to those who are not licensed by the Ministry of Health and prevention The customer must be licensed by the Ministry of Health and Prevention for more than 3 months The customer must not have been sentenced for a medical offense or violation that prohibits the issuance of the certificate The certificate is valid for 6 months from the date of issuance Medical staff in the private sector: For the pharmacist or assistant pharmacist: A letter of experience from the employer, certified by the Department of Medicine in the Ministry of Health and Prevention For the manual license: specifying the purpose of the application (issue of a good professional conduct certificate) Medical staff in the government sector: The customer must have evaluation certificate or licensed by the Ministry of Health and Prevention FAQ’s How long will the certificate be valid? The certificate is valid for 6 months from the date of issue Service completion duration 3 working days",This service issues good professional conduct certificates to licensed health professionals in the UAE.,A good professional conduct certificate will not be issued to those who have only an initial license from the Ministry of Health and Prevention.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What specific exclusion applies to the issuance of a good professional conduct certificate for health professionals?,"Issue a Good Standing Certificate for a Health Professional Start Service Bookmark service Service completion duration 3 working days View more Service fees Nursing professionals, medical professionals and d... Pharmacists and assistant pharmacists: AED 300 About the Service This service allows medical staff from public and private sectors to apply for certificate of good professional conduct Service Process 1 Login to the MoHAP website or smart app using the UAE PASS to apply for the service 2 Submit the required documents as per the type of sector, and pay the required amount 3 If the conditions are met, the applicant will receive the certificate by email It can be downloaded from the website or smart app as well Conditions & Requirements Good standing certificate will not be issued to a trainee, a visitor, or to who only has an initial license Good standing certificate will not be issued to those who are not licensed by the Ministry of Health and prevention The customer must be",This service issues good professional conduct certificates to licensed health professionals in the UAE.,A good professional conduct certificate will not be issued to those who have only an initial license from the Ministry of Health and Prevention.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What specific exclusion applies to the issuance of a good professional conduct certificate for health professionals?,"to any other services Service Bundle This service is not linked to any bundles Number of Users 8 Number of Transactions 41 Notes None Required Documents Academic qualification recognized according to the Guide to the Unified Standards for Licensing Health Professions The duration of practical experience corresponding to the field of specialization according to the Guide to Unified Standards for Licensing Health Professions A professional license corresponding to the period of work experience A certificate of good professional conduct issued at the same place where the professional license was issued A valid passport Passport and family book for citizens The applicant’s birth certificate and the mother’s family book for children of female citizens For more information, refer to the Handbook of Unified Standards for Practitioners of Health Practitioners Licensing (PQR)",This service issues good professional conduct certificates to licensed health professionals in the UAE.,A good professional conduct certificate will not be issued to those who have only an initial license from the Ministry of Health and Prevention.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What specific exclusion applies to the issuance of a good professional conduct certificate for health professionals?,"Type Variation Related Services This service is not linked to any other services Service Bundle This service is not linked to any bundles Notes Please note that if the applicant works in one of the private outsourcing companies contracting with the Emirates Health Services Corporation, he must apply for a service card to obtain a certificate of good standing and professional conduct in the government sector Required Documents Medical staff in the private sector: A copy of medical profession practice card (electronic license issued by MOHAP) A copy of a valid passport A copy of a valid passport An experience certificate issued from the private medical facility, approved by the medical director In case of license cancellation please attach the cancellation letter from MOHAP Medical staff in the government sector: A letter of experience from the Department of Human Resources - Ministry of Health and Prevention or Emirates Health Services from Bayanati An electronic experience certificate",This service issues good professional conduct certificates to licensed health professionals in the UAE.,A good professional conduct certificate will not be issued to those who have only an initial license from the Ministry of Health and Prevention.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What specific exclusion applies to the issuance of a good professional conduct certificate for health professionals?,"be given to take up the exams, or an exemption from exams will be given in accordance with the terms and requirements of the exemption). 4 If you pass the exams (or in case of being exempt from the exams), the evaluation certificate will be issued and sent via email. 5 In case of failure, the exam can be retaken (maximum number of attempts is 3 for each category). Conditions & Requirements There should be no interruption of practicing the profession for more than two years. The certificate must be accredited in the country. Pass the prescribed exams, if required. All documents submitted by Data Flow are checked and the result of the report must be positive. Certificates are accepted in Arabic or English only, and if they are in other languages, the certificate must be legally translated and duly certified, and the two original certificates must be uploaded with the translated copy. In the case of transfer from the Abu Dhabi Department of Health or the Dubai Health Authority, the",This service issues good professional conduct certificates to licensed health professionals in the UAE.,A good professional conduct certificate will not be issued to those who have only an initial license from the Ministry of Health and Prevention.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What exact documentation must be submitted if a health professional’s license has been canceled and they are applying for a good standing certificate?,"Issue a Good Standing Certificate for a Health Professional Start Service Bookmark service Service completion duration 3 working days View more Service fees Nursing professionals, medical professionals and d... Pharmacists and assistant pharmacists: AED 300 About the Service This service allows medical staff from public and private sectors to apply for certificate of good professional conduct Service Process 1 Login to the MoHAP website or smart app using the UAE PASS to apply for the service 2 Submit the required documents as per the type of sector, and pay the required amount 3 If the conditions are met, the applicant will receive the certificate by email It can be downloaded from the website or smart app as well Conditions & Requirements Good standing certificate will not be issued to a trainee, a visitor, or to who only has an initial license Good standing certificate will not be issued to those who are not licensed by the Ministry of Health and prevention The customer must be",This service provides good standing certificates for health professionals who have held MOHAP licenses.,A license cancellation letter from MOHAP must be submitted when applying for a good standing certificate after license cancellation.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What exact documentation must be submitted if a health professional’s license has been canceled and they are applying for a good standing certificate?,None  Required Documents Letter from the facility requesting the cancellation of the license Copy of the doctor's valid license Cancellation of residence license or business card,This service provides good standing certificates for health professionals who have held MOHAP licenses.,A license cancellation letter from MOHAP must be submitted when applying for a good standing certificate after license cancellation.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What exact documentation must be submitted if a health professional’s license has been canceled and they are applying for a good standing certificate?,"certificate will not be issued to those who are not licensed by the Ministry of Health and prevention The customer must be licensed by the Ministry of Health and Prevention for more than 3 months The customer must not have been sentenced for a medical offense or violation that prohibits the issuance of the certificate The certificate is valid for 6 months from the date of issuance Medical staff in the private sector: For the pharmacist or assistant pharmacist: A letter of experience from the employer, certified by the Department of Medicine in the Ministry of Health and Prevention For the manual license: specifying the purpose of the application (issue of a good professional conduct certificate) Medical staff in the government sector: The customer must have evaluation certificate or licensed by the Ministry of Health and Prevention FAQ’s How long will the certificate be valid? The certificate is valid for 6 months from the date of issue Service completion duration 3 working days",This service provides good standing certificates for health professionals who have held MOHAP licenses.,A license cancellation letter from MOHAP must be submitted when applying for a good standing certificate after license cancellation.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What exact documentation must be submitted if a health professional’s license has been canceled and they are applying for a good standing certificate?,"Type Variation Related Services This service is not linked to any other services Service Bundle This service is not linked to any bundles Notes Please note that if the applicant works in one of the private outsourcing companies contracting with the Emirates Health Services Corporation, he must apply for a service card to obtain a certificate of good standing and professional conduct in the government sector Required Documents Medical staff in the private sector: A copy of medical profession practice card (electronic license issued by MOHAP) A copy of a valid passport A copy of a valid passport An experience certificate issued from the private medical facility, approved by the medical director In case of license cancellation please attach the cancellation letter from MOHAP Medical staff in the government sector: A letter of experience from the Department of Human Resources - Ministry of Health and Prevention or Emirates Health Services from Bayanati An electronic experience certificate",This service provides good standing certificates for health professionals who have held MOHAP licenses.,A license cancellation letter from MOHAP must be submitted when applying for a good standing certificate after license cancellation.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What exact documentation must be submitted if a health professional’s license has been canceled and they are applying for a good standing certificate?,"requirements of other entities (such as the Ministry of Human Resources and Emiratisation). In case of referral from the Dubai Health Authority and Department of Health Abu Dhabi, the license must be valid or have been renewed or canceled for a period no longer than 6 months, failing which the referral will not be valid and the applicant will be required to take the examinations. Examinations may be attempted a maximum of three times. The certificates are valid for 5 years. Service completion duration The time required to complete the service is 30 working days, allocated as follows: Submission of required documents via the website: 30 to 45 minutes Issue of link to pay the certificate verification fees (DataFlow): 7 working days Issue of Dataflow approval of personal profile: 7 working days Profile referral to specialists for document verification and referral to examinations: 7 working days Submission and activation of Prometric exam link to book examination dates: 2 working days",This service provides good standing certificates for health professionals who have held MOHAP licenses.,A license cancellation letter from MOHAP must be submitted when applying for a good standing certificate after license cancellation.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What is the maximum number of specialties a diagnostic center can add before incurring only AED 100 per additional specialty?,"Adding a New Specialty to Private Health Facilities Start Service Bookmark service Service completion duration 2 working days View more Service fees Application fees: AED 100 Medical Centers: About the Service This service allows medical, diagnostic and rehabilitation facilities to add new specialties to their licenses. Service Process 1 Login to the MOHAP website or smart app using the UAE PASS to apply for the service. 2 Submit the application online and pay application fee. 3 Submit the application online and pay application fee. 4 Application will be approved and a notice of acceptance will be issued. Conditions & Requirements The facility must have been open and commercially operating with a valid license for longer than 6 months. Service completion duration 2 working days Service fees Application fees: AED 100 Medical Centers: Additional Specialty fees: AED 6,000 each, up to a maximum payment for 3 specialties, plus application fees of AED 100. Subsequent additional specialties","This service allows diagnostic centers to add new specialties, with specific fee structures depending on the number of specialties.",A diagnostic center can add up to 3 specialties before incurring AED 100 per additional specialty.,https://mohap.gov.ae/en/services/adding-a-new-specialty-to-private-health-facilities
What is the maximum number of specialties a diagnostic center can add before incurring only AED 100 per additional specialty?,"4 License will be issued online and sent via email. It can also be downloaded via the website and smart app. Conditions & Requirements The facility must have been open and practising its commercial activity with a valid license for more than 6 months. The license must be renewed annually. If such renewal is delayed, fines will be calculated at a rate of 25% of the facility's basic fee for every 30 days up to 6 months. After the 6-month period, the license will be legally cancelled. FAQ’s Does the renewal fee vary depending on the type of medical facility? Yes, there is a difference according to the type of medical facility as follows: (General clinic/rehabilitation center/home healthcare center): AED 5000 Specialty clinic/diagnostic center/emergency services: AED 6000 Multi-speciality medical center (maximum 18000): AED 12000 IVF center/convalescence center/one-day surgery hospital: AED 20000 Hospital of 1-50 beds: AED 20000 Hospital of 51-100 beds: AED 30000 Hospital of more than 100","This service allows diagnostic centers to add new specialties, with specific fee structures depending on the number of specialties.",A diagnostic center can add up to 3 specialties before incurring AED 100 per additional specialty.,https://mohap.gov.ae/en/services/adding-a-new-specialty-to-private-health-facilities
What is the maximum number of specialties a diagnostic center can add before incurring only AED 100 per additional specialty?,"AED 6,000 each, up to a maximum payment for 3 specialties, plus application fees of AED 100. Subsequent additional specialties (4th onwards) will incur a fees of only AED 100 each. Rehabilitation Centers: Additional Specialty fees: AED 5,000 each, up to a maximum payment for 3 specialties, plus application fees of AED 100. Subsequent additional specialties (4th onwards) will incur a fees of only AED 100 each. Diagnostic Centers: Additional Specialty fees: AED 6,000 each, up to a maximum payment for 3 specialties, plus application fees of AED 100. Subsequent additional specialties (4th onwards) will incur a fees of only AED 100 each. Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Email: info@mohap.gov.ae Service locations MOHAP Website: www.mohap.gov.ae   MOHAP Smart App Email: info@mohap.gov.ae  Support Email: info@mohap.gov.ae Call Center: 80011111  Payment channels E- Payment Target audience Investors in the health sector who own different health facilities","This service allows diagnostic centers to add new specialties, with specific fee structures depending on the number of specialties.",A diagnostic center can add up to 3 specialties before incurring AED 100 per additional specialty.,https://mohap.gov.ae/en/services/adding-a-new-specialty-to-private-health-facilities
What is the maximum number of specialties a diagnostic center can add before incurring only AED 100 per additional specialty?,"be approved and sent to the facility for online fee payment. 5 The customer (facility) must pay the fee through the website, after which the application will be automatically transferred to the Ministry of Health and Prevention. 6 The officer concerned will conduct the final review of the application with fee payment and accept the application. If the conditions are met, the initial license, renewal, cancellation, or change of title will be approved. 7 If the application requires a final license (issuance of a new license, re-licensing or transfer of a license), the customer (facility) must submit the required documents to the Ministry of Health and Prevention. 8 The employee concerned will approve the application, provided all the conditions are met, and issue the final license. Conditions & Requirements Each doctor is provided with two opportunities only Service completion duration 5 working days Service fees Application fees: AED 100 Licensing of a doctor or dentist to utilize the","This service allows diagnostic centers to add new specialties, with specific fee structures depending on the number of specialties.",A diagnostic center can add up to 3 specialties before incurring AED 100 per additional specialty.,https://mohap.gov.ae/en/services/adding-a-new-specialty-to-private-health-facilities
What is the maximum number of specialties a diagnostic center can add before incurring only AED 100 per additional specialty?,"fines, if any. 3 A no objection certificate will be issued to obtain the required approvals and licenses from other government authorities (after obtaining security approvals). 4 Attach the required documents and pay the fee to change the name of the owner. 5 The final approval and the new license with the name of the new owner will be issued. Conditions & Requirements The facility must have been open and practising its commercial activity with a valid license for more than 6 months. The new owner must obtain a security clearance. Service completion duration Approval of the application: 2 working days Final license for the new owner: 2 working days Service fees Application fees: AED100 Final License fees for new owner (as per the type of facility): General Clinic/Rehabilitation Center/Home Health Center: AED 5000 Specialist Clinic/Medical Diagnosis Center/Emergency Center: AED 6000 Multi-Specialty Clinic: AED 12000 to AED 18000. Fertility Center/Convalescent Home/One-Day Surgeries","This service allows diagnostic centers to add new specialties, with specific fee structures depending on the number of specialties.",A diagnostic center can add up to 3 specialties before incurring AED 100 per additional specialty.,https://mohap.gov.ae/en/services/adding-a-new-specialty-to-private-health-facilities
"For how long is the initial approval of a medical facility’s license valid, and what does it allow the owner to do?","3 Submit an application for initial inspection. 4 Once the initial inspection is approved, submit an application to study the architectural plan and pay the fee. 5 Once the site plan is approved, the initial approval for inspection will be issued. 6 Proceed with obtaining license requirements from different government departments, such as Civil Defense. 7 Apply for licensing of medical staff (doctors, technicians, nurses). 8 Apply for final inspection. 9 Once the final inspection is approved, pay the final licensing fee and submit the final approval request with the remaining documents. 10 License will be issued electronically and sent via email. It can also be downloaded from the website. Conditions & Requirements The facility must have been open and practicing its commercial activity with a valid license for more than 6 months. The number of doctors and technicians employed must be consistent with the new facility type. Service completion duration Approval of the license","The initial approval grants time for the facility to complete technical requirements, but does not authorize operation.",The initial approval is valid for 6 months and allows the owner to meet the technical requirements for obtaining a MOHAP license but does not permit the facility to practice or operate.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
"For how long is the initial approval of a medical facility’s license valid, and what does it allow the owner to do?","Submit an application for initial inspection and pay the fee. 4 Once the initial inspection is approved, the initial licensing approval and a no objection certificate will be issued for government entities (such as economic departments and municipalities). 5 Proceed with finalizing the requirements and licenses from other government departments, such as Civil Defense. 6 Apply for licensing of medical staff (doctors, technicians, nurses). 7 Once all the requirements are met, pay the fee, apply for final approval, and attach the required documents. 8 Once approved, the license will be issued through the e-system and sent via email. It can also be downloaded from the website. Conditions & Requirements To apply for this service, the facility's license must be cancelled. Service completion duration Approval of the license application: 5 working days Verification of the facility plan: 5 to 7 working days Final inspection: 7 to 10 working days Final licensing: 5 working days Service fees","The initial approval grants time for the facility to complete technical requirements, but does not authorize operation.",The initial approval is valid for 6 months and allows the owner to meet the technical requirements for obtaining a MOHAP license but does not permit the facility to practice or operate.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
"For how long is the initial approval of a medical facility’s license valid, and what does it allow the owner to do?","to change the facility's location, and pay the fee. 3 Submit an application for initial inspection and pay the fee. 4 Once the initial inspection is approved, submit an application to study the architectural plan and pay the fee. 5 Once the site plan is approved, the initial approval for inspection and no objection certificate from the government authorities concerned (such as economic departments and municipalities) will be issued. 6 Proceed with finalizing the license requirements of relevant government departments, such as Civil Defense. 7 Submit an application for final inspection. 8 Once final inspection is approved, pay the final fee and submit the remaining documents. 9 License will be issued electronically and sent via email. It can also be downloaded via the website. Conditions & Requirements License must be valid for more than 6 months. Relocation of medical facilities may only be done after obtaining the final approval of the site plan from MOHAP engineers. Service","The initial approval grants time for the facility to complete technical requirements, but does not authorize operation.",The initial approval is valid for 6 months and allows the owner to meet the technical requirements for obtaining a MOHAP license but does not permit the facility to practice or operate.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
"For how long is the initial approval of a medical facility’s license valid, and what does it allow the owner to do?","initial inspection is approved, submit an application to study the architectural plan and pay the fee. 5 Once the site plan is approved, the initial approval for inspection will be issued. 6 Apply for initial license approval and pay the application fee. 7 Obtain the license requirements from relevant government entities, such as Civil Defense. 8 Apply for licensing of the medical staff (doctors, technicians, nurses). 9 Apply for final inspection. 10 Once the final inspection is approved, pay the final licensing fee and submit the remaining documents. 11 License will be issued electronically and sent via email. It can also be downloaded via the website. Conditions & Requirements The following documents are required to be attached to the owner's page: A copy of the owner's passport A copy of the owner’s family book A copy of Emirates ID Recent passport-size photos with white background A character reference (document available in Customer Happiness Centers) must be completed by the","The initial approval grants time for the facility to complete technical requirements, but does not authorize operation.",The initial approval is valid for 6 months and allows the owner to meet the technical requirements for obtaining a MOHAP license but does not permit the facility to practice or operate.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
"For how long is the initial approval of a medical facility’s license valid, and what does it allow the owner to do?","approval of inspection: An application letter from the owner requesting the license of the medical facility A letter addressed 'To whomsoever it may concern' The plan of the facility Photos of the site Statement of the total number of students, including gender and school stage, and the capacity of the facility (in the case of school and nursery clinics) Initial approval of the license: The facility's plan with initial approval from MOHAP engineers License of the Department of Economic Development Application letter of the facility Security clearance of owner Proof of owner's qualifications Final approval of inspection: The facility's plan with initial approval of MOHAP engineers The facility's plan with final approval of MOHAP engineers Final approval of the license: External billboard of the facility Medical waste agreement List of medical equipment Services price list License of radiation protection (issued by the Federal Authority for Nuclear Regulation) Trade license issued by","The initial approval grants time for the facility to complete technical requirements, but does not authorize operation.",The initial approval is valid for 6 months and allows the owner to meet the technical requirements for obtaining a MOHAP license but does not permit the facility to practice or operate.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What specific document must be signed by the supervising pharmacist or doctor when applying for approval to modify narcotic drugs quotas?,expected to be used annually should be determined. Service completion duration One hour Service fees Application Fee AED100 Service channels Service Centers Payment channels E- Payment Target audience Pharmacies within hospitals One day surgery centers Resources Form RDC-NP-F06 NARCOTIC QUOTA ADJUST Request to determine or modify the Narcotic drugs quotas of a Private Health or Pharmaceutical Institution Department name Drug Sector name Health Regulation Main service Regulation of Anesthetic drugs and chemical precursors Service Code 110-46-011-000 Service Classfication Transactional Service Type Government to Business Sub Service Type Variation Number of Transactions 330 Required Documents Copy of valid license of the hospital/day surgery clinic. Copy of valid license of the pharmacy. Copy of valid license of the hospital/day surgery clinic. Copy of valid pharmaceutical license/doctor in charge. Form for custody of narcotics. Official letter from the technical director of the,This service allows hospitals and one-day surgery clinics to modify narcotic drug quotas for internal pharmacies.,"Form F6, 'Approval/Determination or Modification of Quotas of the Drugs,' must be signed by the supervising pharmacist or doctor.",https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
What specific document must be signed by the supervising pharmacist or doctor when applying for approval to modify narcotic drugs quotas?,via email. Conditions & Requirements The quantities of drugs expected to be used annually should be determined. Service completion duration One hour Service fees Application Fee AED100 Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Service locations MOHAP Website - www.mohap.gov.ae MOHAP Smart App Support controlledchemicals@mohap.gov.ae Payment channels E- Payment Target audience Pharmacies within hospitals One day surgery centers Resources Form RDC-NP-F06 NARCOTIC QUOTA ADJUST Infographic_Approve narcotic drugs for internal pharmacies at private hospitals Department name Drug Sector name Health Regulation Main service Regulation of Anesthetic drugs and chemical precursors Service Code 110-46-007-000 Service Classfication Transactional Service Type Government to Business Sub Service Type Variation Number of Transactions 8 Required Documents A copy of valid license of the hospital/one-day surgery clinic. A copy of valid license of the pharmacy. A copy of valid,This service allows hospitals and one-day surgery clinics to modify narcotic drug quotas for internal pharmacies.,"Form F6, 'Approval/Determination or Modification of Quotas of the Drugs,' must be signed by the supervising pharmacist or doctor.",https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
