question,retreived chunk,context,answer,source
Which exact document must include the names of all licensed doctors and technicians within a healthcare facility when applying for a visiting doctor license?,Variation Related Services This service is not linked to any other services Service Bundle This service is not linked to any bundles Number of Users 2 Number of Transactions 2 Notes None Required Documents An application letter submitted by the facility to license the visiting doctor Job offer Copy of permanent license Plan of the facility approved by MOHAP engineers Certificate of experience Insurance against medical errors Facility license List of licensed doctors and technicians in the facility Letter of undertaking from the doctor with the number of licenses License of the doctor responsible for following up cases,This is required when applying for the service allowing a visiting doctor to practice at a private healthcare facility.,A list of licensed doctors and technicians in the facility must be included when applying for a visiting doctor license.,https://mohap.gov.ae/en/services/licensing-of-a-visiting-doctor-from-the-uae
Which exact document must include the names of all licensed doctors and technicians within a healthcare facility when applying for a visiting doctor license?,transfer of the physician's license The contract of employment A copy of license or ID card No objection letter The facility's plan,This is required when applying for the service allowing a visiting doctor to practice at a private healthcare facility.,A list of licensed doctors and technicians in the facility must be included when applying for a visiting doctor license.,https://mohap.gov.ae/en/services/licensing-of-a-visiting-doctor-from-the-uae
Which exact document must include the names of all licensed doctors and technicians within a healthcare facility when applying for a visiting doctor license?,Related Services This service is not linked to any other services Service Bundle This service is not linked to any bundles Number of Users 10442 Number of Transactions 947 Notes None Required Documents Letter from the facility requesting the re-licensing of the doctor Doctor's contract of employment Copy of the doctor's valid license Assessment certificate Facility's plan Certificate of good conduct for the doctor Medical fitness certificate (if doctor is 60 years or older),This is required when applying for the service allowing a visiting doctor to practice at a private healthcare facility.,A list of licensed doctors and technicians in the facility must be included when applying for a visiting doctor license.,https://mohap.gov.ae/en/services/licensing-of-a-visiting-doctor-from-the-uae
Which exact document must include the names of all licensed doctors and technicians within a healthcare facility when applying for a visiting doctor license?,None  Required Documents Letter from the facility requesting the cancellation of the license Copy of the doctor's valid license Cancellation of residence license or business card,This is required when applying for the service allowing a visiting doctor to practice at a private healthcare facility.,A list of licensed doctors and technicians in the facility must be included when applying for a visiting doctor license.,https://mohap.gov.ae/en/services/licensing-of-a-visiting-doctor-from-the-uae
Which exact document must include the names of all licensed doctors and technicians within a healthcare facility when applying for a visiting doctor license?,"with names and their respective functions Price list of services provided by the medical facility List of licensed doctors and technicians Internal regulations of the medical facility License of radiation protection, for those facilities that include a radiation section Approval of the board of the medical facility",This is required when applying for the service allowing a visiting doctor to practice at a private healthcare facility.,A list of licensed doctors and technicians in the facility must be included when applying for a visiting doctor license.,https://mohap.gov.ae/en/services/licensing-of-a-visiting-doctor-from-the-uae
What is the exact fee for re-verifying a geometric site plan for a general clinic or medical center?,"Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 1,000 Re-verifying geographical site plan fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED 1,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 500 Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Email: info@mohap.gov.ae Service locations MOHAP Website: www.mohap.gov.ae   MOHAP Smart App Email: info@mohap.gov.ae Support Email: info@mohap.gov.ae Call Center: 80011111  Payment channels E- Payment Target audience Investors in the health sector who own different health facilities Resources Infographic - Changing the Location of a Private Medical Facility - PDF 423KB User manual Medical Licensing system User Manual- Engineering Department Initial site inspection checklist- Medical facility Initial site inspection checklist- School clinics Initial site inspection checklist- Nursery clinics Initial site",This service requires a fee for re-verifying geometric site plans during the healthcare facility licensing process.,The fee for re-verifying a geometric site plan for a general clinic or medical center is AED 500.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What is the exact fee for re-verifying a geometric site plan for a general clinic or medical center?,"and technicians employed must be consistent with the new facility type. Service completion duration Approval of the license application: 1 working day - Initial inspection: 2 working days Verification of the facility plan: 5 to 7 working days Final inspection: 7 to 10 working days Final licensing: 2 working days Engineering team approval: Initial inspection: 2 working days Verification of the facility plan: 5 to 7 working days Final inspection: 7 to10 working days Service fees Application fee: AED 100 Initial inspection fee: Hospital, convalescent home, fertility center, emergency center, home medical center: AED 2,000 General clinic, specialist clinic, medical center, medical diagnosis center, rehabilitation center: AED 1,000 Verifying site plan fee: Hospital, convalescent home, fertility center, emergency center, home medical center: AED 2,000 General clinic, specialist clinic, medical center, medical diagnosis center, rehabilitation center: AED 1,000 Re-verifying architectural site",This service requires a fee for re-verifying geometric site plans during the healthcare facility licensing process.,The fee for re-verifying a geometric site plan for a general clinic or medical center is AED 500.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What is the exact fee for re-verifying a geometric site plan for a general clinic or medical center?,"of medical facilities may only be done after obtaining the final approval of the site plan from MOHAP engineers. Service completion duration Approval of the application: 1 working day Final licensing: 2 working days Engineering team approval: Initial inspection: 2 working days Verification of the facility plan: 5 to 7 working days Final inspection: 7 to10 working days Service fees Application fee for transferring the location of a facility: AED 100 Service fees for transferring the location of a facility: AED 100 Initial Inspection fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED 2,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 1,000 Verifying site plan fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED 2,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 1,000 Re-verifying geographical site",This service requires a fee for re-verifying geometric site plans during the healthcare facility licensing process.,The fee for re-verifying a geometric site plan for a general clinic or medical center is AED 500.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What is the exact fee for re-verifying a geometric site plan for a general clinic or medical center?,"Home/Fertility Center/Emergency Center/Home Medical Center: AED2,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 1,000 Re-verifying Geometric Site Plan Fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED1,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 500 Final License Fees: General Clinic/Rehabilitation Center/Home Health Center: AED 5,000 Specialist Clinic/Medical Diagnosis Center/Emergency Center: AED 6,000 Multi-Specialty Clinic: AED 12,000 - AED 18,000 Fertility Center/Convalescent Home/One-Day Surgery: AED 20,000 Hospital (1 to 50 beds): AED 20,000 Hospital (50 to 100 beds): AED 30,000 Hospital (100+ beds): AED 40,000 Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Email: info@mohap.gov.ae Service locations MOHAP Website: www.mohap.gov.ae   MOHAP Smart App Email: info@mohap.gov.ae  Support Email:",This service requires a fee for re-verifying geometric site plans during the healthcare facility licensing process.,The fee for re-verifying a geometric site plan for a general clinic or medical center is AED 500.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What is the exact fee for re-verifying a geometric site plan for a general clinic or medical center?,"specialist clinic, medical center, medical diagnosis center, rehabilitation center: AED 1,000 Re-verifying architectural site plan fee: Hospital, convalescent home, fertility center, emergency center, home medical center: AED 1,000 General clinic, specialist clinic, medical center, medical diagnosis center, rehabilitation center: AED 500 Final license fee: General clinic, rehabilitation center, home health center: AED 5,000 Specialist clinic, medical diagnosis center, emergency center: AED 6,000 Multi-specialty clinic: AED 12,000 to 18,000 maximum Fertility center, convalescent home, one-day surgery hospital: AED 20,000 Hospital (1 to 50 beds): AED 20,000 Hospital (50 to 100 beds): AED 30,000 Hospital (100+ beds): AED 40,000 Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Email: info@mohap.gov.ae Service locations MOHAP Website: www.mohap.gov.ae   MOHAP Smart App Email: info@mohap.gov.ae  Support Email: info@mohap.gov.ae Call Center: 80011111  Payment channels E-",This service requires a fee for re-verifying geometric site plans during the healthcare facility licensing process.,The fee for re-verifying a geometric site plan for a general clinic or medical center is AED 500.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What specific exclusion applies to the issuance of a good professional conduct certificate for health professionals?,"certificate will not be issued to those who are not licensed by the Ministry of Health and prevention The customer must be licensed by the Ministry of Health and Prevention for more than 3 months The customer must not have been sentenced for a medical offense or violation that prohibits the issuance of the certificate The certificate is valid for 6 months from the date of issuance Medical staff in the private sector: For the pharmacist or assistant pharmacist: A letter of experience from the employer, certified by the Department of Medicine in the Ministry of Health and Prevention For the manual license: specifying the purpose of the application (issue of a good professional conduct certificate) Medical staff in the government sector: The customer must have evaluation certificate or licensed by the Ministry of Health and Prevention FAQ’s How long will the certificate be valid? The certificate is valid for 6 months from the date of issue Service completion duration 3 working days",This service issues good professional conduct certificates to licensed health professionals in the UAE.,A good professional conduct certificate will not be issued to those who have only an initial license from the Ministry of Health and Prevention.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What specific exclusion applies to the issuance of a good professional conduct certificate for health professionals?,"Issue a Good Standing Certificate for a Health Professional Start Service Bookmark service Service completion duration 3 working days View more Service fees Nursing professionals, medical professionals and d... Pharmacists and assistant pharmacists: AED 300 About the Service This service allows medical staff from public and private sectors to apply for certificate of good professional conduct Service Process 1 Login to the MoHAP website or smart app using the UAE PASS to apply for the service 2 Submit the required documents as per the type of sector, and pay the required amount 3 If the conditions are met, the applicant will receive the certificate by email It can be downloaded from the website or smart app as well Conditions & Requirements Good standing certificate will not be issued to a trainee, a visitor, or to who only has an initial license Good standing certificate will not be issued to those who are not licensed by the Ministry of Health and prevention The customer must be",This service issues good professional conduct certificates to licensed health professionals in the UAE.,A good professional conduct certificate will not be issued to those who have only an initial license from the Ministry of Health and Prevention.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What specific exclusion applies to the issuance of a good professional conduct certificate for health professionals?,"Federal Law No. (7) of 1975 regarding the practice of medicine, or accredited by the Health Department in Dubai or Abu Dhabi, indicating practical training as described in the Professional Qualifications Requirements (PQR) Manual. Graduates who are licensed by the following countries will be exempt from the exam: Canada, South Africa, USA, Ireland, Australia, New Zealand and Britain, as well as UAE citizens who live outside the country, served in MOHAP before 6/1993, and who passed the exam in the period from 1993 to 2011. A positive report from DataFlow. Certificates are accepted in Arabic or English. Certificates in other languages must be translated legally and duly attested. Certificates must be attested, however the client may apply for the exam without an attested certificate, provided it is attested upon issue of the license in accordance with the requirements of other entities (such as the Ministry of Human Resources and Emiratisation). In case of referral from the Dubai",This service issues good professional conduct certificates to licensed health professionals in the UAE.,A good professional conduct certificate will not be issued to those who have only an initial license from the Ministry of Health and Prevention.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What specific exclusion applies to the issuance of a good professional conduct certificate for health professionals?,"be given to take up the exams, or an exemption from exams will be given in accordance with the terms and requirements of the exemption). 4 If you pass the exams (or in case of being exempt from the exams), the evaluation certificate will be issued and sent via email. 5 In case of failure, the exam can be retaken (maximum number of attempts is 3 for each category). Conditions & Requirements There should be no interruption of practicing the profession for more than two years. The certificate must be accredited in the country. Pass the prescribed exams, if required. All documents submitted by Data Flow are checked and the result of the report must be positive. Certificates are accepted in Arabic or English only, and if they are in other languages, the certificate must be legally translated and duly certified, and the two original certificates must be uploaded with the translated copy. In the case of transfer from the Abu Dhabi Department of Health or the Dubai Health Authority, the",This service issues good professional conduct certificates to licensed health professionals in the UAE.,A good professional conduct certificate will not be issued to those who have only an initial license from the Ministry of Health and Prevention.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What specific exclusion applies to the issuance of a good professional conduct certificate for health professionals?,"send the DataFlow report. 4 Upon receipt of the report, the prescribed exams must be taken and the associated fee must be paid. 5 The assessment certificate will be issued upon completing all examinations. 6 In case of failure, the exam can be retaken (the maximum number of attempts is 3 for each category). Conditions & Requirements There may be no more than a two-year gap in applicant's work record. Refer to the Unified Healthcare Professional Qualification Requirements (PQR) Manual for verification of the required years of experience and conformity of scientific certificates. The certificate must be from a recognized university. Experience is calculated from the license issuance date. Non-citizen graduates of universities and colleges within the UAE must submit an experience certificate stamped by the Ministry of Health Training and Development Center as per Federal Law No. (7) of 1975 regarding the practice of medicine, or accredited by the Health Department in Dubai or Abu Dhabi,",This service issues good professional conduct certificates to licensed health professionals in the UAE.,A good professional conduct certificate will not be issued to those who have only an initial license from the Ministry of Health and Prevention.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What exact documentation must be submitted if a health professional’s license has been canceled and they are applying for a good standing certificate?,None  Required Documents Letter from the facility requesting the cancellation of the license Copy of the doctor's valid license Cancellation of residence license or business card,This service provides good standing certificates for health professionals who have held MOHAP licenses.,A license cancellation letter from MOHAP must be submitted when applying for a good standing certificate after license cancellation.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What exact documentation must be submitted if a health professional’s license has been canceled and they are applying for a good standing certificate?,Related Services This service is not linked to any other services Service Bundle This service is not linked to any bundles Number of Users 10442 Number of Transactions 947 Notes None Required Documents Letter from the facility requesting the re-licensing of the doctor Doctor's contract of employment Copy of the doctor's valid license Assessment certificate Facility's plan Certificate of good conduct for the doctor Medical fitness certificate (if doctor is 60 years or older),This service provides good standing certificates for health professionals who have held MOHAP licenses.,A license cancellation letter from MOHAP must be submitted when applying for a good standing certificate after license cancellation.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What exact documentation must be submitted if a health professional’s license has been canceled and they are applying for a good standing certificate?,transfer of the physician's license The contract of employment A copy of license or ID card No objection letter The facility's plan,This service provides good standing certificates for health professionals who have held MOHAP licenses.,A license cancellation letter from MOHAP must be submitted when applying for a good standing certificate after license cancellation.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What exact documentation must be submitted if a health professional’s license has been canceled and they are applying for a good standing certificate?,Accreditation Sector name Health Regulation Main service Licensing of medical professions Service Code 110-40-008-039 Service Classfication Transactional Service Type Government to Business Sub Service Type Auxiliary Related Services This service is not linked to any other services Service Bundle This service is not linked to any bundles Number of Users 868 Number of Transactions 2855 Notes None Required Documents A letter requesting cancellation of the license submitted by the facility Copy of the last license Cancellation of the residence or business card,This service provides good standing certificates for health professionals who have held MOHAP licenses.,A license cancellation letter from MOHAP must be submitted when applying for a good standing certificate after license cancellation.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What exact documentation must be submitted if a health professional’s license has been canceled and they are applying for a good standing certificate?,"will be sent to the facility for online fee payment. 5 The client (facility) must pay the fees through the website, after which the transaction will be automatically transferred to the Ministry of Health and Prevention. 6 The officer concerned will conduct the final review of the transaction with fee payment and accept the application. If the conditions are met, the initial license, renewal, cancellation, or change of title will be approved. 7 If the application requires a final license (issuance of a new license, re-licensing or transfer of a license): The client (facility) must submit the required documents to the Ministry of Health and Prevention. The employee concerned will approve the application, provided all conditions are met, and issue the final license. Conditions & Requirements At least two years of experience is required. There should be no more than a two-year gap in the applicant's work record. The assessment certificate is valid for Five years only. FAQ’s I have not",This service provides good standing certificates for health professionals who have held MOHAP licenses.,A license cancellation letter from MOHAP must be submitted when applying for a good standing certificate after license cancellation.,https://mohap.gov.ae/en/services/issue-of-good-professional-conduct-certificates-for-health-professional
What is the maximum number of specialties a diagnostic center can add before incurring only AED 100 per additional specialty?,"Adding a New Specialty to Private Health Facilities Start Service Bookmark service Service completion duration 2 working days View more Service fees Application fees: AED 100 Medical Centers: About the Service This service allows medical, diagnostic and rehabilitation facilities to add new specialties to their licenses. Service Process 1 Login to the MOHAP website or smart app using the UAE PASS to apply for the service. 2 Submit the application online and pay application fee. 3 Submit the application online and pay application fee. 4 Application will be approved and a notice of acceptance will be issued. Conditions & Requirements The facility must have been open and commercially operating with a valid license for longer than 6 months. Service completion duration 2 working days Service fees Application fees: AED 100 Medical Centers: Additional Specialty fees: AED 6,000 each, up to a maximum payment for 3 specialties, plus application fees of AED 100. Subsequent additional specialties","This service allows diagnostic centers to add new specialties, with specific fee structures depending on the number of specialties.",A diagnostic center can add up to 3 specialties before incurring AED 100 per additional specialty.,https://mohap.gov.ae/en/services/adding-a-new-specialty-to-private-health-facilities
What is the maximum number of specialties a diagnostic center can add before incurring only AED 100 per additional specialty?,"AED 6,000 each, up to a maximum payment for 3 specialties, plus application fees of AED 100. Subsequent additional specialties (4th onwards) will incur a fees of only AED 100 each. Rehabilitation Centers: Additional Specialty fees: AED 5,000 each, up to a maximum payment for 3 specialties, plus application fees of AED 100. Subsequent additional specialties (4th onwards) will incur a fees of only AED 100 each. Diagnostic Centers: Additional Specialty fees: AED 6,000 each, up to a maximum payment for 3 specialties, plus application fees of AED 100. Subsequent additional specialties (4th onwards) will incur a fees of only AED 100 each. Service channels MOHAP Website: www.mohap.gov.ae MOHAP Smart App Email: info@mohap.gov.ae Service locations MOHAP Website: www.mohap.gov.ae   MOHAP Smart App Email: info@mohap.gov.ae  Support Email: info@mohap.gov.ae Call Center: 80011111  Payment channels E- Payment Target audience Investors in the health sector who own different health facilities","This service allows diagnostic centers to add new specialties, with specific fee structures depending on the number of specialties.",A diagnostic center can add up to 3 specialties before incurring AED 100 per additional specialty.,https://mohap.gov.ae/en/services/adding-a-new-specialty-to-private-health-facilities
What is the maximum number of specialties a diagnostic center can add before incurring only AED 100 per additional specialty?,is not linked to any other services Service Bundle This service is not linked to any bundles Number of Users 163 Number of Transactions 456 Notes None Required Documents Job offer Copy of permanent license Plan of the facility approved by MOHAP engineers Certificate of good conduct (for doctors of Dubai Health Authority) Certificate of experience Insurance against medical errors Facility license List of licensed doctors and technicians in the facility Letter of undertaking from the doctor with the number of licenses License of the doctor responsible for following up cases,"This service allows diagnostic centers to add new specialties, with specific fee structures depending on the number of specialties.",A diagnostic center can add up to 3 specialties before incurring AED 100 per additional specialty.,https://mohap.gov.ae/en/services/adding-a-new-specialty-to-private-health-facilities
What is the maximum number of specialties a diagnostic center can add before incurring only AED 100 per additional specialty?,"80011111  Payment channels E- Payment Target audience Investors in the health sector who own different health facilities Resources Infographic - Adding a New Specialty to Private Health Facilities - PDF 441KB.pdf Department name Licensing and Accreditation Sector name Health Regulation Main service Medical Establishment Licencing and Registration Service Code 110-03-021-049 Service Classfication Transactional Service Type Government to Business Sub Service Type Auxiliary Related Services This service is not linked to any other services Service Bundle This service is not linked to any bundles Number of Transactions 79 Notes None  Required Documents A letter addressed 'To Whom It May Concern' from the owner requesting to add new specialty List of doctors, technicians and nurses licensed under the facility","This service allows diagnostic centers to add new specialties, with specific fee structures depending on the number of specialties.",A diagnostic center can add up to 3 specialties before incurring AED 100 per additional specialty.,https://mohap.gov.ae/en/services/adding-a-new-specialty-to-private-health-facilities
What is the maximum number of specialties a diagnostic center can add before incurring only AED 100 per additional specialty?,"Add Privilege for Health Professional Start Service Bookmark service Service completion duration 5 working days (from the date of completing the requirements and conditions u... View more Service fees Application fees: (AED 500) Verification of scientific certificates ('Data Flo... About the Service This service allows dentists and physicians who wish to add a specialty to their current specialties, to take up the required tests for obtaining a license in the target specialty. Service Process 1 Login to the MOHAP website or smart app using the UAE PASS to apply for the service. 2 Fill in the required information, submit the evaluation request, and pay the application fee. 3 You will be provided with a link to pay the certificate verification fee (DataFlow). As soon as the fee is paid, the application procedures will be completed (either approval will be given to take up the exams, or an exemption from exams will be given in accordance with the terms and requirements of the","This service allows diagnostic centers to add new specialties, with specific fee structures depending on the number of specialties.",A diagnostic center can add up to 3 specialties before incurring AED 100 per additional specialty.,https://mohap.gov.ae/en/services/adding-a-new-specialty-to-private-health-facilities
"For how long is the initial approval of a medical facility’s license valid, and what does it allow the owner to do?","3 Submit an application for initial inspection. 4 Once the initial inspection is approved, submit an application to study the architectural plan and pay the fee. 5 Once the site plan is approved, the initial approval for inspection will be issued. 6 Proceed with obtaining license requirements from different government departments, such as Civil Defense. 7 Apply for licensing of medical staff (doctors, technicians, nurses). 8 Apply for final inspection. 9 Once the final inspection is approved, pay the final licensing fee and submit the final approval request with the remaining documents. 10 License will be issued electronically and sent via email. It can also be downloaded from the website. Conditions & Requirements The facility must have been open and practicing its commercial activity with a valid license for more than 6 months. The number of doctors and technicians employed must be consistent with the new facility type. Service completion duration Approval of the license","The initial approval grants time for the facility to complete technical requirements, but does not authorize operation.",The initial approval is valid for 6 months and allows the owner to meet the technical requirements for obtaining a MOHAP license but does not permit the facility to practice or operate.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
"For how long is the initial approval of a medical facility’s license valid, and what does it allow the owner to do?","photos with white background A character reference (document available in Customer Happiness Centers) must be completed by the owner; licensing procedures will resume after the approval of the authority concerned. A non-national can own a health facility provided that the local authority to which the facility belongs issues an approval letter regarding the percentage of foreign ownership. An electric elevator must be installed if the facility consists of high floors. Compliance with engineering conditions and standards for licensing health facilities (regulations for healthcare facilities.) Initial approval will be valid for six (6) months only, which is the period granted to the owner to meet all the technical requirements and conditions for obtaining the MOHAP license. The initial approval does not imply the approval to practice or operate the facility; it is only granted in order to complete the procedures required to obtain the license. FAQ’s How can I get a letter of No","The initial approval grants time for the facility to complete technical requirements, but does not authorize operation.",The initial approval is valid for 6 months and allows the owner to meet the technical requirements for obtaining a MOHAP license but does not permit the facility to practice or operate.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
"For how long is the initial approval of a medical facility’s license valid, and what does it allow the owner to do?","approval of inspection: An application letter from the owner requesting the license of the medical facility A letter addressed 'To whomsoever it may concern' The plan of the facility Photos of the site Statement of the total number of students, including gender and school stage, and the capacity of the facility (in the case of school and nursery clinics) Initial approval of the license: The facility's plan with initial approval from MOHAP engineers License of the Department of Economic Development Application letter of the facility Security clearance of owner Proof of owner's qualifications Final approval of inspection: The facility's plan with initial approval of MOHAP engineers The facility's plan with final approval of MOHAP engineers Final approval of the license: External billboard of the facility Medical waste agreement List of medical equipment Services price list License of radiation protection (issued by the Federal Authority for Nuclear Regulation) Trade license issued by","The initial approval grants time for the facility to complete technical requirements, but does not authorize operation.",The initial approval is valid for 6 months and allows the owner to meet the technical requirements for obtaining a MOHAP license but does not permit the facility to practice or operate.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
"For how long is the initial approval of a medical facility’s license valid, and what does it allow the owner to do?","it is only granted in order to complete the procedures required to obtain the license. FAQ’s How can I get a letter of No objection/ to whom it may concern, to process transactions with other government entities? You can visit the Customer Happiness Center in the Medical District where the facility is located Service completion duration Approval of the application: 1 working day Final licensing: 2 working days Engineering team approval: Initial inspection: 2 working days Verification of the facility plan: 5 to 7 working days Final inspection: 7 to10 working days Service fees License Application Fees: AED 100 Initial Inspection Fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED 2,000 General Clinic/Specialist Clinic/Medical Center/Medical Diagnosis Center/Rehabilitation Center: AED 1,000 Verifying Site Plan Fees: Hospital/Convalescent Home/Fertility Center/Emergency Center/Home Medical Center: AED2,000 General Clinic/Specialist Clinic/Medical","The initial approval grants time for the facility to complete technical requirements, but does not authorize operation.",The initial approval is valid for 6 months and allows the owner to meet the technical requirements for obtaining a MOHAP license but does not permit the facility to practice or operate.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
"For how long is the initial approval of a medical facility’s license valid, and what does it allow the owner to do?","Submit an application for initial inspection and pay the fee. 4 Once the initial inspection is approved, the initial licensing approval and a no objection certificate will be issued for government entities (such as economic departments and municipalities). 5 Proceed with finalizing the requirements and licenses from other government departments, such as Civil Defense. 6 Apply for licensing of medical staff (doctors, technicians, nurses). 7 Once all the requirements are met, pay the fee, apply for final approval, and attach the required documents. 8 Once approved, the license will be issued through the e-system and sent via email. It can also be downloaded from the website. Conditions & Requirements To apply for this service, the facility's license must be cancelled. Service completion duration Approval of the license application: 5 working days Verification of the facility plan: 5 to 7 working days Final inspection: 7 to 10 working days Final licensing: 5 working days Service fees","The initial approval grants time for the facility to complete technical requirements, but does not authorize operation.",The initial approval is valid for 6 months and allows the owner to meet the technical requirements for obtaining a MOHAP license but does not permit the facility to practice or operate.,https://mohap.gov.ae/en/services/licensing-of-private-medical-facilities
What specific document must be signed by the supervising pharmacist or doctor when applying for approval to modify narcotic drugs quotas?,expected to be used annually should be determined. Service completion duration One hour Service fees Application Fee AED100 Service channels Service Centers Payment channels E- Payment Target audience Pharmacies within hospitals One day surgery centers Resources Form RDC-NP-F06 NARCOTIC QUOTA ADJUST Request to determine or modify the Narcotic drugs quotas of a Private Health or Pharmaceutical Institution Department name Drug Sector name Health Regulation Main service Regulation of Anesthetic drugs and chemical precursors Service Code 110-46-011-000 Service Classfication Transactional Service Type Government to Business Sub Service Type Variation Number of Transactions 330 Required Documents Copy of valid license of the hospital/day surgery clinic. Copy of valid license of the pharmacy. Copy of valid license of the hospital/day surgery clinic. Copy of valid pharmaceutical license/doctor in charge. Form for custody of narcotics. Official letter from the technical director of the,This service allows hospitals and one-day surgery clinics to modify narcotic drug quotas for internal pharmacies.,"Form F6, 'Approval/Determination or Modification of Quotas of the Drugs,' must be signed by the supervising pharmacist or doctor.",https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
What specific document must be signed by the supervising pharmacist or doctor when applying for approval to modify narcotic drugs quotas?,"pharmaceutical license/doctor in charge. Form for custody of narcotics. Official letter from the technical director of the hospital/day surgery clinic, listing the hospital's required drugs, including their types, concentration and quantities (standard stock), number of hospital beds and operations performed, as well as identification of the custodian of drugs. Copy of trade license of the hospital/day surgery clinic. Copy of Chamber of Commerce membership. Copy of the commercial license of the hospital/day surgery clinic. Completed Form F6, ""Approval/determination or modification of quotas of drugs"", signed by the pharmacist/doctor in charge or, in their absence, the supervising pharmacist/doctor, and stamped by the applicant. Copy of the UAE ID of the pharmacist/doctor in charge. Copy of the UAE ID of the medical director. Fee of AED100. Previous approval in case of quota amendment. Approval of the health authority, if the license of the establishment is from the Dubai Healthcare",This service allows hospitals and one-day surgery clinics to modify narcotic drug quotas for internal pharmacies.,"Form F6, 'Approval/Determination or Modification of Quotas of the Drugs,' must be signed by the supervising pharmacist or doctor.",https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
What specific document must be signed by the supervising pharmacist or doctor when applying for approval to modify narcotic drugs quotas?,"should be determined. Copy of pharmacy's valid license. Copy of valid license of hospital/one-day surgery clinic. Copy of valid license of pharmacist/doctor in charge. Form for the custody of narcotic drugs. Official letter from the medical director, listing the narcotic drug requirements, including their purpose, type and quantities, the pharmacist/doctor in charge of custody of the narcotics, and the activities and operations performed by the hospital/day surgery clinic. Copy of trade license of the hospital/day surgery clinic. Copy of Chamber of Commerce membership. Copy of the commercial license of the hospital/day surgery clinic. Completed copy of Form F6, ""Approval/determination or modification of quotas of drugs"", signed by the pharmacist/doctor in charge or, in their absence, the supervising pharmacist/doctor, and stamped by the applicant. Copy of the UAE ID of the pharmacist/doctor in charge. Copy of the UAE ID of the medical director. Fee of AED100. Previous approval in case",This service allows hospitals and one-day surgery clinics to modify narcotic drug quotas for internal pharmacies.,"Form F6, 'Approval/Determination or Modification of Quotas of the Drugs,' must be signed by the supervising pharmacist or doctor.",https://mohap.gov.ae/en/services/approve-narcotic-drugs-for-internal-pharmacies-at-private-hospitals
